favoriteSlug,question_number,title,difficulty,ac_rate,topics,paidOnly,status,titleSlug
facebook-three-months,863,All Nodes Distance K in Binary Tree,Medium,0.672770036,Binary Tree;Breadth-First Search;Depth-First Search;Hash Table;Tree,FALSE,TO_DO,all-nodes-distance-k-in-binary-tree
facebook-three-months,865,Smallest Subtree with all the Deepest Nodes,Medium,0.772227,Binary Tree;Breadth-First Search;Depth-First Search;Hash Table;Tree,FALSE,TO_DO,smallest-subtree-with-all-the-deepest-nodes
facebook-three-months,867,Transpose Matrix,Easy,0.755003233,Array;Matrix;Simulation,FALSE,TO_DO,transpose-matrix
facebook-three-months,875,Koko Eating Bananas,Medium,0.494956516,Array;Binary Search,FALSE,TO_DO,koko-eating-bananas
facebook-three-months,905,Sort Array By Parity,Easy,0.7639226,Array;Sorting;Two Pointers,FALSE,TO_DO,sort-array-by-parity
facebook-three-months,921,Minimum Add to Make Parentheses Valid,Medium,0.744955534,Greedy;Stack;String,FALSE,TO_DO,minimum-add-to-make-parentheses-valid
facebook-three-months,934,Shortest Bridge,Medium,0.591440732,Array;Breadth-First Search;Depth-First Search;Matrix,FALSE,TO_DO,shortest-bridge
facebook-three-months,938,Range Sum of BST,Easy,0.875497417,Binary Search Tree;Binary Tree;Depth-First Search;Tree,FALSE,TO_DO,range-sum-of-bst
facebook-three-months,941,Valid Mountain Array,Easy,0.348081101,Array,FALSE,TO_DO,valid-mountain-array
facebook-three-months,946,Validate Stack Sequences,Medium,0.700379877,Array;Simulation;Stack,FALSE,TO_DO,validate-stack-sequences
facebook-three-months,973,K Closest Points to Origin,Medium,0.685984764,Array;Divide and Conquer;Geometry;Heap (Priority Queue);Math;Quickselect;Sorting,FALSE,TO_DO,k-closest-points-to-origin
facebook-three-months,977,Squares of a Sorted Array,Easy,0.73458735,Array;Sorting;Two Pointers,FALSE,TO_DO,squares-of-a-sorted-array
facebook-three-months,986,Interval List Intersections,Medium,0.728828551,Array;Line Sweep;Two Pointers,FALSE,TO_DO,interval-list-intersections
facebook-three-months,987,Vertical Order Traversal of a Binary Tree,Hard,0.529293729,Binary Tree;Breadth-First Search;Depth-First Search;Hash Table;Sorting;Tree,FALSE,TO_DO,vertical-order-traversal-of-a-binary-tree
facebook-three-months,994,Rotting Oranges,Medium,0.578601235,Array;Breadth-First Search;Matrix,FALSE,TO_DO,rotting-oranges
facebook-three-months,1004,Max Consecutive Ones III,Medium,0.670303054,Array;Binary Search;Prefix Sum;Sliding Window,FALSE,TO_DO,max-consecutive-ones-iii
facebook-three-months,1015,Smallest Integer Divisible by K,Medium,0.54457656,Hash Table;Math,FALSE,TO_DO,smallest-integer-divisible-by-k
facebook-three-months,1047,Remove All Adjacent Duplicates In String,Easy,0.725416412,Stack;String,FALSE,TO_DO,remove-all-adjacent-duplicates-in-string
facebook-three-months,1091,Shortest Path in Binary Matrix,Medium,0.509091993,Array;Breadth-First Search;Matrix,FALSE,TO_DO,shortest-path-in-binary-matrix
facebook-three-months,1094,Car Pooling,Medium,0.561360369,Array;Heap (Priority Queue);Prefix Sum;Simulation;Sorting,FALSE,TO_DO,car-pooling
facebook-three-months,1098,Unpopular Books,Medium,0.434240738,Database,TRUE,SOLVED,unpopular-books
facebook-three-months,1123,Lowest Common Ancestor of Deepest Leaves,Medium,0.793484306,Binary Tree;Breadth-First Search;Depth-First Search;Hash Table;Tree,FALSE,TO_DO,lowest-common-ancestor-of-deepest-leaves
facebook-three-months,1143,Longest Common Subsequence,Medium,0.587482496,Dynamic Programming;String,FALSE,TO_DO,longest-common-subsequence
facebook-three-months,1197,Minimum Knight Moves,Medium,0.416517607,Breadth-First Search,TRUE,TO_DO,minimum-knight-moves
facebook-three-months,1207,Unique Number of Occurrences,Easy,0.785772893,Array;Hash Table,FALSE,TO_DO,unique-number-of-occurrences
facebook-three-months,1209,Remove All Adjacent Duplicates in String II,Medium,0.606656739,Stack;String,FALSE,TO_DO,remove-all-adjacent-duplicates-in-string-ii
facebook-three-months,1216,Valid Palindrome III,Hard,0.491248781,Dynamic Programming;String,TRUE,TO_DO,valid-palindrome-iii
facebook-three-months,1239,Maximum Length of a Concatenated String with Unique Characters,Medium,0.545524912,Array;Backtracking;Bit Manipulation;String,FALSE,TO_DO,maximum-length-of-a-concatenated-string-with-unique-characters
facebook-three-months,1249,Minimum Remove to Make Valid Parentheses,Medium,0.711799528,Stack;String,FALSE,TO_DO,minimum-remove-to-make-valid-parentheses
facebook-three-months,1262,Greatest Sum Divisible by Three,Medium,0.571112611,Array;Dynamic Programming;Greedy;Sorting,FALSE,TO_DO,greatest-sum-divisible-by-three
facebook-three-months,1280,Students and Examinations,Easy,0.608916795,Database,FALSE,SOLVED,students-and-examinations
facebook-three-months,1331,Rank Transform of an Array,Easy,0.707673854,Array;Hash Table;Sorting,FALSE,TO_DO,rank-transform-of-an-array
facebook-three-months,1339,Maximum Product of Splitted Binary Tree,Medium,0.554993847,Binary Tree;Depth-First Search;Tree,FALSE,TO_DO,maximum-product-of-splitted-binary-tree
facebook-three-months,1411,Number of Ways to Paint N × 3 Grid,Hard,0.804177562,Dynamic Programming,FALSE,TO_DO,number-of-ways-to-paint-n-3-grid
facebook-three-months,1423,Maximum Points You Can Obtain from Cards,Medium,0.569890698,Array;Prefix Sum;Sliding Window,FALSE,TO_DO,maximum-points-you-can-obtain-from-cards
facebook-three-months,1424,Diagonal Traverse II,Medium,0.582930022,Array;Heap (Priority Queue);Sorting,FALSE,TO_DO,diagonal-traverse-ii
facebook-three-months,1431,Kids With the Greatest Number of Candies,Easy,0.880408888,Array,FALSE,TO_DO,kids-with-the-greatest-number-of-candies
facebook-three-months,1458,Max Dot Product of Two Subsequences,Hard,0.693048821,Array;Dynamic Programming,FALSE,TO_DO,max-dot-product-of-two-subsequences
facebook-three-months,1463,Cherry Pickup II,Hard,0.722158895,Array;Dynamic Programming;Matrix,FALSE,TO_DO,cherry-pickup-ii
facebook-three-months,1502,Can Make Arithmetic Progression From Sequence,Easy,0.693685885,Array;Sorting,FALSE,TO_DO,can-make-arithmetic-progression-from-sequence
facebook-three-months,1539,Kth Missing Positive Number,Easy,0.630582913,Array;Binary Search,FALSE,TO_DO,kth-missing-positive-number
facebook-three-months,1570,Dot Product of Two Sparse Vectors,Medium,0.899272057,Array;Design;Hash Table;Two Pointers,TRUE,TO_DO,dot-product-of-two-sparse-vectors
facebook-three-months,1614,Maximum Nesting Depth of the Parentheses,Easy,0.846912928,Stack;String,FALSE,TO_DO,maximum-nesting-depth-of-the-parentheses
facebook-three-months,1633,Percentage of Users Attended a Contest,Easy,0.598058675,Database,FALSE,SOLVED,percentage-of-users-attended-a-contest
facebook-three-months,1650,Lowest Common Ancestor of a Binary Tree III,Medium,0.82896882,Binary Tree;Hash Table;Tree;Two Pointers,TRUE,TO_DO,lowest-common-ancestor-of-a-binary-tree-iii
facebook-three-months,1743,Restore the Array From Adjacent Pairs,Medium,0.750347496,Array;Depth-First Search;Hash Table,FALSE,TO_DO,restore-the-array-from-adjacent-pairs
facebook-three-months,1749,Maximum Absolute Sum of Any Subarray,Medium,0.713022188,Array;Dynamic Programming,FALSE,TO_DO,maximum-absolute-sum-of-any-subarray
facebook-three-months,1752,Check if Array Is Sorted and Rotated,Easy,0.555749118,Array,FALSE,TO_DO,check-if-array-is-sorted-and-rotated
facebook-three-months,1757,Recyclable and Low Fat Products,Easy,0.888349285,Database,FALSE,SOLVED,recyclable-and-low-fat-products
facebook-three-months,1762,Buildings With an Ocean View,Medium,0.808821023,Array;Monotonic Stack;Stack,TRUE,TO_DO,buildings-with-an-ocean-view
facebook-three-months,1865,Finding Pairs With a Certain Sum,Medium,0.616254887,Array;Design;Hash Table,FALSE,TO_DO,finding-pairs-with-a-certain-sum
