favoriteSlug,question_number,title,difficulty,ac_rate,topics,paidOnly,status,titleSlug
google-thirty-days,2035,Partition Array Into Two Arrays to Minimize Sum Difference,Hard,0.22757586353621184,Array;Binary Search;Bit Manipulation;Bitmask;Dynamic Programming;Ordered Set;Two Pointers,False,TO_DO,partition-array-into-two-arrays-to-minimize-sum-difference
google-thirty-days,2110,Number of Smooth Descent Periods of a Stock,Medium,0.6771575035990819,Array;Dynamic Programming;Math;Sliding Window;Two Pointers,False,TO_DO,number-of-smooth-descent-periods-of-a-stock
google-thirty-days,2115,Find All Possible Recipes from Given Supplies,Medium,0.5670537653582582,Array;Graph;Hash Table;String;Topological Sort,False,TO_DO,find-all-possible-recipes-from-given-supplies
google-thirty-days,2235,Add Two Integers,Easy,0.8784409990291221,Math,False,TO_DO,add-two-integers
google-thirty-days,2396,Strictly Palindromic Number,Medium,0.8989262371615312,Brainteaser;Math;Two Pointers,False,TO_DO,strictly-palindromic-number
google-thirty-days,2619,Array Prototype Last,Easy,0.7452806617265118,,False,TO_DO,array-prototype-last
google-thirty-days,2667,Create Hello World Function,Easy,0.8197509368646742,,False,TO_DO,create-hello-world-function
google-thirty-days,2812,Find the Safest Path in a Grid,Medium,0.4853358437113711,Array;Binary Search;Breadth-First Search;Heap (Priority Queue);Matrix;Union Find,False,TO_DO,find-the-safest-path-in-a-grid
google-thirty-days,2965,Find Missing and Repeated Values,Easy,0.8323392227667441,Array;Hash Table;Math;Matrix,False,TO_DO,find-missing-and-repeated-values
google-thirty-days,3021,Alice and Bob Playing Flower Game,Medium,0.6012378298513353,Math,False,TO_DO,alice-and-bob-playing-flower-game
google-thirty-days,3074,Apple Redistribution into Boxes,Easy,0.7842472766990763,Array;Greedy;Sorting,False,TO_DO,apple-redistribution-into-boxes
google-thirty-days,3562,Maximum Profit from Trading Stocks with Discounts,Hard,0.5692463771457558,Array;Depth-First Search;Dynamic Programming;Tree,False,TO_DO,maximum-profit-from-trading-stocks-with-discounts
google-thirty-days,3573,Best Time to Buy and Sell Stock V,Medium,0.6096716152913295,Array;Dynamic Programming,False,TO_DO,best-time-to-buy-and-sell-stock-v
